dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,Big4
2015-10-19T23:00:39Z,2018-06-22T18:39:20Z,1637 Liberty Expy SE,Fast Food Restaurants,Albany,US,us/ga/albany/1637libertyexpyse/-891525969,31.499615999999996,-84.115596,Subway,31705,GA,Subway
2016-03-21T01:38:26Z,2018-06-22T18:39:19Z,1103 N Westover Blvd,Fast Food Restaurant,Albany,US,us/ga/albany/1103nwestoverblvd/-891525969,31.620486,-84.220416,Subway,31707,GA,Subway
2017-07-20T21:20:32Z,2018-06-22T18:38:29Z,631 Hogan Rd,Fast Food Restaurant,Bangor,US,us/me/bangor/631hoganrd/-2061630068,44.835640000000005,-68.742387,Burger King,4401,ME,Burger King
2016-11-02T14:14:18Z,2018-06-22T18:38:17Z,758 W Dixie Dr,Fast Food Restaurant,Asheboro,US,us/nc/asheboro/758wdixiedr/-2061630068,35.6876,-79.82614000000001,Burger King,27205,NC,Burger King
2016-02-26T13:41:13Z,2018-06-22T18:38:11Z,1641 S Jefferson Ave,Fast Food Restaurants,Saint Louis,US,us/mo/saintlouis/1641sjeffersonave/-891525969,38.615623,-90.221252,SUBWAY®,63104,MO,Subway
2015-11-25T18:59:13Z,2018-06-22T18:37:16Z,35 Manchester Rd,Fast Food Restaurant and Burger Joint,Derry,US,us/nh/derry/35manchesterrd/-2061630068,42.900371,-71.33503,Burger King,3038,NH,Burger King
2017-07-19T17:42:27Z,2018-06-22T18:37:09Z,195 Woodstock Ave,Fast Food Restaurant,Rutland,US,us/vt/rutland/195woodstockave/-1161002137,43.618244,-72.957313,McDonald's,5701,VT,McDonalds
2014-02-01T04:48:05Z,2018-06-22T18:37:05Z,1155 N Hill Field Rd,Fast Food,Layton,US,us/ut/layton/1155nhillfieldrd/-1161002137,41.077026000000004,-111.973568,McDonald's,84041,UT,McDonalds
2017-07-23T03:24:48Z,2018-06-22T18:37:00Z,41 Jayview Dr,Fast Food Restaurants,Enosburg Falls,US,us/vt/enosburgfalls/41jayviewdr/-1161002137,44.913112,-72.796661,McDonald's,5450,VT,McDonalds
2017-07-20T14:55:43Z,2018-06-22T18:36:49Z,155 Dorset St,Fast Food,South Burlington,US,us/vt/southburlington/155dorsetst/-1161002137,44.464893,-73.184211,McDonald's,5403,VT,McDonalds
2017-07-20T14:55:43Z,2018-06-22T18:36:48Z,1125 Shelburne Rd,Fast Food Restaurants,South Burlington,US,us/vt/southburlington/1125shelburnerd/-1161002137,44.437629,-73.210838,McDonald's,5403,VT,McDonalds
2017-07-23T03:25:41Z,2018-06-22T18:36:47Z,71 Upper Main St,Fast Food Restaurant,Essex Junction,US,us/vt/essexjunction/71uppermainst/-1161002137,44.507366,-73.086501,McDonald's,5452,VT,McDonalds
2017-07-20T09:03:03Z,2018-06-22T18:36:44Z,44 S Park Dr,Fast Food Restaurant,Colchester,US,us/vt/colchester/44sparkdr/-1161002137,44.503345,-73.1809,McDonald's,5446,VT,McDonalds
2015-10-23T23:58:42Z,2018-06-22T18:36:38Z,916 W North Temple,Fast Food Restaurant Fairpark,Salt Lake City,US,us/ut/saltlakecity/916wnorthtemple/-1161002137,40.771496,-111.91753200000001,McDonald's,84116,UT,McDonalds
2017-07-03T16:24:22Z,2018-06-22T18:36:34Z,909 W Riverdale Rd,Fast Food Restaurants,Ogden,US,us/ut/ogden/909wriverdalerd/-1161002137,41.178295,-112.000468,McDonald's,84405,UT,McDonalds
2016-03-31T02:20:34Z,2018-06-22T18:36:33Z,211 W 1230 N,Fast Food Restaurant,Provo,US,us/ut/provo/211w1230n/-1161002137,40.250567,-111.662228,McDonald's,84604,UT,McDonalds
2017-06-19T15:57:28Z,2018-06-22T18:36:27Z,819 N Sullivan Rd,Fast Food Restaurants,Veradale,US,us/wa/veradale/819nsullivanrd/-1161002137,47.664944,-117.197199,McDonald's,99037,WA,McDonalds
2017-07-19T22:13:57Z,2018-06-22T18:36:23Z,902 S Main St,Fast Food Restaurants,Brigham City,US,us/ut/brighamcity/902smainst/-1161002137,41.491076,-112.016097,McDonald's,84302,UT,McDonalds
2015-09-21T08:46:16Z,2018-06-22T18:36:23Z,505 W Yelm Ave,Fast Food Restaurant,Yelm,US,us/wa/yelm/505wyelmave/-1161002137,46.944589,-122.612408,McDonald's,98597,WA,McDonalds
2017-07-06T18:57:14Z,2018-06-22T18:36:21Z,1600 E Chestnut Ave,Fast Food Restaurants,Yakima,US,us/wa/yakima/1600echestnutave/-1161002137,46.603108,-120.481796,McDonald's,98901,WA,McDonalds
2015-09-21T09:24:44Z,2018-06-22T18:36:20Z,5910 Summitview Ave,Fast Food,Yakima,US,us/wa/yakima/5910summitviewave/-1161002137,46.600035999999996,-120.586846,McDonald's,98908,WA,McDonalds
2015-10-23T02:31:09Z,2018-06-22T18:36:20Z,814 S 9th Ave,Fast Food Restaurants,Walla Walla,US,us/wa/wallawalla/814s9thave/-1161002137,46.056214000000004,-118.34606799999999,McDonald's,99362,WA,McDonalds
2015-09-21T09:00:11Z,2018-06-22T18:36:18Z,1601 Pacific Ave,Fast Food Restaurant,Woodland,US,us/wa/woodland/1601pacificave/-1161002137,45.910773,-122.746105,McDonald's,98674,WA,McDonalds
2017-07-19T21:54:27Z,2018-06-22T18:35:59Z,1084 S State Rd,Fast Food Restaurants,Davison,US,us/mi/davison/1084sstaterd/-2061630068,43.017621999999996,-83.517572,Burger King,48423,MI,Burger King
2016-04-01T06:28:42Z,2018-06-22T18:35:34Z,1313 N State St,Fast Food Restaurant,Belvidere,US,us/il/belvidere/1313nstatest/-1161002137,42.269137,-88.853432,McDonald's,61008,IL,McDonalds
2016-04-02T05:32:31Z,2018-06-22T18:35:33Z,681 N 12th St,Fast Food Restaurants,Breese,US,us/il/breese/681n12thst/-1161002137,38.619582,-89.530023,McDonald's,62230,IL,McDonalds
2017-07-23T03:27:52Z,2018-06-22T18:35:26Z,285 N Front St,Fast Food Restaurants,Braidwood,US,us/il/braidwood/285nfrontst/-1161002137,41.265584999999994,-88.208353,McDonald's,60408,IL,McDonalds
2016-03-26T04:54:04Z,2018-06-22T18:35:26Z,100 N Bolingbrook Dr,Fast Food Restaurant,Bolingbrook,US,us/il/bolingbrook/100nbolingbrookdr/-1161002137,41.698519,-88.068207,McDonald's,60440,IL,McDonalds
2016-04-02T05:30:06Z,2018-06-22T18:35:26Z,1180 N Kinzie Ave,Fast Food Restaurant,Bradley,US,us/il/bradley/1180nkinzieave/-1161002137,41.160051,-87.85108100000001,McDonald's,60915,IL,McDonalds
2015-10-19T17:01:52Z,2018-06-22T18:35:25Z,575 Main St NW,Fast Food Restaurants,Bourbonnais,US,us/il/bourbonnais/575mainstnw/-1161002137,41.159303,-87.886347,McDonald's,60914,IL,McDonalds
2016-03-25T03:03:12Z,2018-06-22T18:35:23Z,6401 Cermak Rd,Fast Food Restaurant,Berwyn,US,us/il/berwyn/6401cermakrd/-1161002137,41.850214,-87.783733,McDonald's,60402,IL,McDonalds
2016-03-25T03:03:26Z,2018-06-22T18:35:22Z,7181 Cermak Rd,Fast food restaurants,Berwyn,US,us/il/berwyn/7181cermakrd/-1161002137,41.849965999999995,-87.80297900000001,McDonald's,60402,IL,McDonalds
2016-04-01T06:28:40Z,2018-06-22T18:35:21Z,240 W Chrysler Dr,Fast Food Restaurant,Belvidere,US,us/il/belvidere/240wchryslerdr/-1161002137,42.240066,-88.841255,McDonald's,61008,IL,McDonalds
2016-04-05T02:37:10Z,2018-06-22T18:35:20Z,7301 Westfield Plaza Dr,Fast Food,Belleville,US,us/il/belleville/7301westfieldplazadr/-1161002137,38.545182000000004,-90.052155,McDonald's,62223,IL,McDonalds
2016-03-28T06:02:13Z,2018-06-22T18:35:19Z,1023 N Lake St,Fast Food,Aurora,US,us/il/aurora/1023nlakest/-1161002137,41.778876000000004,-88.315713,McDonald's,60506,IL,McDonalds
2016-03-27T14:39:43Z,2018-06-22T18:35:18Z,188 Fox Valley Ctr,Fast Food,Aurora,US,us/il/aurora/188foxvalleyctr/-1161002137,41.759701,-88.208402,McDonald's,60504,IL,McDonalds
2017-07-06T03:30:35Z,2018-06-22T18:35:15Z,1402 SE 3rd St,Fast Food Restaurants,Aledo,US,us/il/aledo/1402se3rdst/-1161002137,41.199464,-90.733615,McDonald's,61231,IL,McDonalds
2017-07-02T02:56:51Z,2018-06-22T18:35:13Z,500 E Algonquin Rd,Fast Food,Algonquin,US,us/il/algonquin/500ealgonquinrd/-1161002137,42.163979,-88.285165,McDonald's,60102,IL,McDonalds
2017-06-29T02:15:14Z,2018-06-22T18:35:12Z,125 S Randall Rd,Fast Food Restaurant,Algonquin,US,us/il/algonquin/125srandallrd/-1161002137,42.173932,-88.335286,McDonald's,60102,IL,McDonalds
2015-10-24T00:12:23Z,2018-06-22T18:35:07Z,148 Caldwell Blvd,Fast Food Restaurants,Nampa,US,us/id/nampa/148caldwellblvd/-1161002137,43.587291,-116.575061,McDonald's,83651,ID,McDonalds
2016-04-02T05:14:37Z,2018-06-22T18:35:00Z,178 S Eagle Rd,Fast Food Restaurants,Eagle,US,us/id/eagle/178seaglerd/-1161002137,43.693428000000004,-116.35355200000001,McDonald's,83616,ID,McDonalds
2016-04-05T02:23:07Z,2018-06-22T18:35:00Z,1335 S Washington Ave,Fast Food Restaurant,Emmett,US,us/id/emmett/1335swashingtonave/-1161002137,43.863452,-116.50008500000001,McDonald's,83617,ID,McDonalds
2017-07-20T15:52:49Z,2018-06-22T18:34:57Z,1750 Rostraver Rd,Fast Food Restaurants,Belle Vernon,US,us/pa/bellevernon/1750rostraverrd/-891525969,40.174915000000006,-79.806673,Subway,15012,PA,Subway
2017-07-19T15:29:53Z,2018-06-22T18:34:56Z,2693 Brodhead Rd,Fast Food Restaurants,Aliquippa,US,us/pa/aliquippa/2693brodheadrd/-891525969,40.588694,-80.260898,Subway,15001,PA,Subway
2015-10-24T00:14:17Z,2018-06-22T18:34:52Z,2900 Wendell Blvd,Fast Food Restaurants,Wendell,US,us/nc/wendell/2900wendellblvd/-1161002137,35.792697,-78.37903,McDonald's,27591,NC,McDonalds
2016-04-03T02:48:13Z,2018-06-22T18:34:51Z,2900 W 5th St,Fast Food,Lumberton,US,us/nc/lumberton/2900w5thst/-1161002137,34.62292,-79.047438,McDonald's,28358,NC,McDonalds
2018-01-23T05:45:40Z,2018-06-22T18:34:04Z,595 E Beasley Rd,Fast Food Restaurant,Jackson,US,us/ms/jackson/595ebeasleyrd/-1161002137,32.385436999999996,-90.147307,McDonald's,39206,MS,McDonalds
2018-01-18T06:22:31Z,2018-06-22T18:34:02Z,970 Cedar Lake Rd,Fast Food Restaurant,Biloxi,US,us/ms/biloxi/970cedarlakerd/-1161002137,30.446348999999998,-88.934148,McDonald's,39532,MS,McDonalds
2016-09-08T18:20:14Z,2018-06-22T18:34:01Z,9505 South Blvd,Fast Food Restaurant,Charlotte,US,us/nc/charlotte/9505southblvd/-1161002137,35.108263,-80.881511,McDonald's,28273,NC,McDonalds
2018-01-18T06:30:29Z,2018-06-22T18:34:00Z,937 Alabama St,Fast Food Restaurants,Columbus,US,us/ms/columbus/937alabamast/-1161002137,33.493277,-88.363825,McDonald's,39702,MS,McDonalds
2015-10-24T00:06:49Z,2018-06-22T18:33:59Z,930 Mall Loop Rd,Fast Food Restaurant,High Point,US,us/nc/highpoint/930malllooprd/-1161002137,35.989292999999996,-80.002751,McDonald's,27262,NC,McDonalds
2016-04-01T06:27:24Z,2018-06-22T18:33:58Z,8305 Creedmoor Rd,Fast Food Restaurant,Raleigh,US,us/nc/raleigh/8305creedmoorrd/-1161002137,35.900308,-78.681365,McDonald's,27613,NC,McDonalds
2016-06-20T20:02:25Z,2018-06-22T18:33:58Z,905 Louisiana Ave,Fast Food Restaurants,Libby,US,us/mt/libby/905louisianaave/-1161002137,48.387043,-115.55206299999999,McDonald's,59923,MT,McDonalds
2018-01-19T19:44:19Z,2018-06-22T18:33:56Z,6724 Highway 63,Fast Food Restaurant,Moss Point,US,us/ms/mosspoint/6724highway63/-1161002137,30.438931,-88.526545,McDonald's,39563,MS,McDonalds
2016-04-01T06:53:24Z,2018-06-22T18:33:52Z,812 Winston Rd,Fast Food Restaurant,Lexington,US,us/nc/lexington/812winstonrd/-1161002137,35.837286999999996,-80.253557,McDonald's,27295,NC,McDonalds
2017-06-19T15:34:16Z,2018-06-22T18:33:51Z,840 S Main St,Fast Food Restaurant,Kernersville,US,us/nc/kernersville/840smainst/-1161002137,36.110972,-80.089276,McDonald's,27284,NC,McDonalds
2016-04-04T04:06:24Z,2018-06-22T18:33:50Z,822 Wheat Dr,Fast Food,Bozeman,US,us/mt/bozeman/822wheatdr/-1161002137,45.698929,-111.04674399999999,McDonald's,59715,MT,McDonalds
2016-04-05T03:08:27Z,2018-06-22T18:33:43Z,717 Conover Blvd W,Fast Food Restaurants,Conover,US,us/nc/conover/717conoverblvdw/-1161002137,35.695895,-81.232175,McDonald's,28613,NC,McDonalds
2015-10-23T03:38:32Z,2018-06-22T18:33:43Z,720 E Broadway St,Fast Food Restaurant Heart of Missoula,Missoula,US,us/mt/missoula/720ebroadwayst/-1161002137,46.869446,-113.98503600000001,McDonald's,59802,MT,McDonalds
2017-07-19T21:56:28Z,2018-06-22T18:33:42Z,710 N Davis Ave,Fast Food Restaurants,Cleveland,US,us/ms/cleveland/710ndavisave/-1161002137,33.759524,-90.715742,McDonald's,38732,MS,McDonalds
2018-01-18T06:22:22Z,2018-06-22T18:33:40Z,692 Beach Blvd,Fast Food Restaurants,Biloxi,US,us/ms/biloxi/692beachblvd/-1161002137,30.393040000000003,-88.884899,McDonald's,39530,MS,McDonalds
2016-03-29T04:52:01Z,2018-06-22T18:33:39Z,65 Goodman Rd W,Fast Food Restaurants,Southaven,US,us/ms/southaven/65goodmanrdw/-1161002137,34.962709000000004,-89.990486,McDonald's,38671,MS,McDonalds
2017-06-19T15:58:42Z,2018-06-22T18:33:38Z,706 College Rd,Fast Food Restaurants,Greensboro,US,us/nc/greensboro/706collegerd/-1161002137,36.088625,-79.887872,McDonald's,27410,NC,McDonalds
2016-02-26T13:28:05Z,2018-06-22T18:33:37Z,701 Main St,Fast Food Restaurant,Scotland Neck,US,us/nc/scotlandneck/701mainst/-1161002137,36.126193,-77.42314300000001,McDonald's,27874,NC,McDonalds
2016-06-04T20:30:22Z,2018-06-22T18:33:35Z,6779 Raeford Rd,Fast Food Restaurants,Fayetteville,US,us/nc/fayetteville/6779raefordrd/-1161002137,35.03713,-79.00683199999999,McDonald's,28304,NC,McDonalds
2016-06-20T15:40:31Z,2018-06-22T18:33:33Z,6495 Us Highway 93 S,Fast Food Restaurant,Whitefish,US,us/mt/whitefish/6495ushighway93s/-1161002137,48.396122999999996,-114.334756,McDonald's,59937,MT,McDonalds
2016-03-28T15:00:14Z,2018-06-22T18:33:30Z,6225 W Sugar Creek Rd,Fast Food Restaurants,Charlotte,US,us/nc/charlotte/6225wsugarcreekrd/-1161002137,35.333436999999996,-80.798965,McDonald's,28269,NC,McDonalds
2015-10-23T03:09:35Z,2018-06-22T18:33:29Z,6301 Albemarle Rd,Fast Food Restaurant and Burger Joint,Charlotte,US,us/nc/charlotte/6301albemarlerd/-1161002137,35.203199,-80.73825,McDonald's,28212,NC,McDonalds
2016-04-05T03:55:57Z,2018-06-22T18:33:28Z,601 Jake Alexander Blvd W,Fast Food Restaurant and Gas Station,Salisbury,US,us/nc/salisbury/601jakealexanderblvdw/-1161002137,35.661995000000005,-80.50035799999999,McDonald's,28147,NC,McDonalds
2017-06-19T15:33:44Z,2018-06-22T18:33:27Z,5701 Inman Rd,Fast food restaurants,Greensboro,US,us/nc/greensboro/5701inmanrd/-1161002137,36.126014,-79.906582,McDonald's,27410,NC,McDonalds
2015-10-19T18:12:02Z,2018-06-22T18:33:26Z,5800 E Wt Harris Blvd,Fast Food,Charlotte,US,us/nc/charlotte/5800ewtharrisblvd/-1161002137,35.236497,-80.735822,McDonald's,28215,NC,McDonalds
2017-06-30T02:16:51Z,2018-06-22T18:32:59Z,1432 Cotton Grove Rd,Fast Food Restaurant,Lexington,US,us/nc/lexington/1432cottongroverd/-2061630068,35.786440999999996,-80.261414,Burger King,27292,NC,Burger King
2017-07-20T02:13:45Z,2018-06-22T18:32:59Z,401 Lincoln Hwy,Fast Food,Fairview Heights,US,us/il/fairviewheights/401lincolnhwy/-2061630068,38.592706,-89.97913,Burger King,62208,IL,Burger King
2016-06-18T20:38:49Z,2018-06-22T18:32:50Z,7197 Charles St,Fast Food Restaurant and Burger Joint,Rockford,US,us/il/rockford/7197charlesst/-2061630068,42.242137,-88.976027,Burger King,61112,IL,Burger King
2017-07-20T04:28:43Z,2018-06-22T18:32:50Z,100 Thomas Rd,Fast Food Restaurants,West Monroe,US,us/la/westmonroe/100thomasrd/-2061630068,32.517245,-92.157261,Burger King,71291,LA,Burger King
2015-11-19T22:21:34Z,2018-06-22T18:32:49Z,10440 Highland Rd,Fast Food Restaurant,Hartland,US,us/mi/hartland/10440highlandrd/-864103396,42.633792,-83.74529100000001,Taco Bell,48353,MI,Taco Bell
2015-10-23T00:56:48Z,2018-06-22T18:32:49Z,1138 E State St,"Fast Food Restaurant, Playground, and Burger Joint Northeast",Rockford,US,us/il/rockford/1138estatest/-2061630068,42.266918,-89.078393,Burger King,61104,IL,Burger King
2017-07-06T22:59:55Z,2018-06-22T18:32:48Z,421 N 36th St,Fast Food Restaurant,Quincy,US,us/il/quincy/421n36thst/-2061630068,39.935583,-91.358298,Burger King,62301,IL,Burger King
2016-03-29T05:01:45Z,2018-06-22T18:32:47Z,4121 Sauk Trl,Fast Food Restaurant,Richton Park,US,us/il/richtonpark/4121sauktrl/-2061630068,41.483933,-87.71654699999999,Burger King,60471,IL,Burger King
2017-07-06T23:40:42Z,2018-06-22T18:32:46Z,600 S Newport Rd,Fast Food Restaurant,Pontiac,US,us/il/pontiac/600snewportrd/-2061630068,40.873382,-88.66200699999999,Burger King,61764,IL,Burger King
2016-03-31T02:33:54Z,2018-06-22T18:32:43Z,10721 Jefferson Ave,Fast Food Restaurant and Burger Joint South Newport News,Newport News,US,us/va/newportnews/10721jeffersonave/-2061630068,37.051114,-76.460806,Burger King,23601,VA,Burger King
2017-07-19T21:53:05Z,2018-06-22T18:32:43Z,2901 Court St,Fast Food Restaurants,Pekin,US,us/il/pekin/2901courtst/-2061630068,40.551094,-89.60840300000001,Burger King,61554,IL,Burger King
2016-04-02T03:49:58Z,2018-06-22T18:32:41Z,2408 Stringtown Rd,Fast Food,Grove City,US,us/oh/grovecity/2408stringtownrd/-864103396,39.881314,-83.06760600000001,Taco Bell,43123,OH,Taco Bell
2017-07-23T03:34:45Z,2018-06-22T18:32:39Z,1 Marquette Ave,Fast Food Restaurants,Oglesby,US,us/il/oglesby/1marquetteave/-2061630068,41.293679,-89.071461,Burger King,61348,IL,Burger King
2017-07-19T22:42:18Z,2018-06-22T18:32:39Z,1717 Grass Valley Hwy,Fast Food,Auburn,US,us/ca/auburn/1717grassvalleyhwy/-864103396,38.927033,-121.08756799999999,Taco Bell,95603,CA,Taco Bell
2017-06-24T04:40:05Z,2018-06-22T18:32:38Z,370 M St,Fast Food Restaurant,Crescent City,US,us/ca/crescentcity/370mst/-864103396,41.755062,-124.19383400000001,Taco Bell,95531,CA,Taco Bell
2017-07-20T00:34:05Z,2018-06-22T18:32:37Z,2050 W Main St,Fast Food Restaurant,Turlock,US,us/ca/turlock/2050wmainst/-864103396,37.492303,-120.87260900000001,Taco Bell,95380,CA,Taco Bell
2017-07-19T21:56:32Z,2018-06-22T18:32:35Z,2700 Geer Rd,Fast Food,Turlock,US,us/ca/turlock/2700geerrd/-864103396,37.517764,-120.84839,Taco Bell,95382,CA,Taco Bell
2016-03-31T02:34:07Z,2018-06-22T18:32:33Z,1680 Hilliard Rome Rd,Fast Food,Hilliard,US,us/oh/hilliard/1680hilliardromerd/-864103396,39.985085,-83.150784,Taco Bell,43026,OH,Taco Bell
2016-10-18T21:19:10Z,2018-06-22T18:32:32Z,4652 Cemetery Rd,Fast Food,Hilliard,US,us/oh/hilliard/4652cemeteryrd/-864103396,40.031912,-83.141324,Taco Bell,43026,OH,Taco Bell
2017-07-06T23:45:42Z,2018-06-22T18:32:32Z,4601 Broadway St,Fast Food Restaurants,Mount Vernon,US,us/il/mountvernon/4601broadwayst/-2061630068,38.313427000000004,-88.945891,Burger King,62864,IL,Burger King
2017-07-08T06:10:50Z,2018-06-22T18:32:31Z,1410 Main St,Fast Food Restaurants,Hamilton,US,us/oh/hamilton/1410mainst/-864103396,39.423262,-84.593293,Taco Bell,45013,OH,Taco Bell
2017-07-19T21:52:29Z,2018-06-22T18:32:31Z,730 N Walnut St,Fast Food,Mount Carmel,US,us/il/mountcarmel/730nwalnutst/-2061630068,38.412503,-87.766489,Burger King,62863,IL,Burger King
2016-03-31T02:34:39Z,2018-06-22T18:32:30Z,294 S Hamilton Rd,Fast Food Restaurant,Columbus,US,us/oh/columbus/294shamiltonrd/-864103396,39.969056,-82.875638,Taco Bell,43230,OH,Taco Bell
2016-03-27T05:33:01Z,2018-06-22T18:32:29Z,1385 Douglas Rd,Fast Food,Montgomery,US,us/il/montgomery/1385douglasrd/-2061630068,41.726724,-88.319467,Burger King,60538,IL,Burger King
2017-07-19T21:52:28Z,2018-06-22T18:32:29Z,1130 N Main St,Fast Food Restaurants,Monmouth,US,us/il/monmouth/1130nmainst/-2061630068,40.922304,-90.648003,Burger King,61462,IL,Burger King
2015-10-23T01:07:53Z,2018-06-22T18:32:27Z,449 W Butler Ave,Fast Food Restaurants,Chalfont,US,us/pa/chalfont/449wbutlerave/-891525969,40.270346999999994,-75.223726,Subway,18914,PA,Subway
2016-06-20T17:18:15Z,2018-06-22T18:32:27Z,4040 38th Ave,Fast Food Restaurant and Burger Joint,Moline,US,us/il/moline/404038thave/-2061630068,41.472174,-90.477646,Burger King,61265,IL,Burger King
2016-06-11T00:34:07Z,2018-06-22T18:32:26Z,1935 N Mannheim Rd,Fast Food Restaurant,Melrose Park,US,us/il/melrosepark/1935nmannheimrd/-2061630068,41.908625,-87.883706,Burger King,60160,IL,Burger King
2016-04-05T03:38:52Z,2018-06-22T18:32:25Z,3013 Salem Ave,Fast Food Restaurant and Mexican Restaurant,Dayton,US,us/oh/dayton/3013salemave/-864103396,39.789566,-84.238902,Taco Bell,45406,OH,Taco Bell
2015-11-13T18:38:59Z,2018-06-22T18:32:25Z,2509 S Smithville Rd,Fast Food Restaurants,Dayton,US,us/oh/dayton/2509ssmithvillerd/-864103396,39.73069,-84.141681,Taco Bell,45420,OH,Taco Bell
2017-06-13T18:21:18Z,2018-06-22T18:32:25Z,47 Woodman Dr,Fast Food Restaurant,Dayton,US,us/oh/dayton/47woodmandr/-864103396,39.768446999999995,-84.123579,Taco Bell,45431,OH,Taco Bell
2016-08-18T18:27:50Z,2018-06-22T18:32:24Z,3060 Kettering Blvd,Fast Food Restaurant,Dayton,US,us/oh/dayton/3060ketteringblvd/-864103396,39.706096,-84.202668,Taco Bell,45439,OH,Taco Bell
2017-06-19T15:26:36Z,2018-06-22T18:32:23Z,1094 N Main St,Fast Food Restaurant,East Peoria,US,us/il/eastpeoria/1094nmainst/-2061630068,40.67705,-89.56172,Burger King,61611,IL,Burger King
2016-06-14T02:39:50Z,2018-06-22T18:32:22Z,8440 N High St,Fast Food Restaurants,Columbus,US,us/oh/columbus/8440nhighst/-864103396,40.135435,-83.01686099999999,Taco Bell,43235,OH,Taco Bell
2016-04-02T05:14:27Z,2018-06-22T18:32:21Z,3834 Morse Rd,Fast Food Restaurants,Columbus,US,us/oh/columbus/3834morserd/-864103396,40.058393,-82.917559,Taco Bell,43219,OH,Taco Bell
2016-06-14T02:45:50Z,2018-06-22T18:32:21Z,4770 Sawmill Rd,Fast Food Restaurant,Columbus,US,us/oh/columbus/4770sawmillrd/-864103396,40.066295000000004,-83.092686,Taco Bell,43235,OH,Taco Bell
2016-04-01T06:28:52Z,2018-06-22T18:32:21Z,630 Machesney Rd,Fast Food Restaurants,Machesney Park,US,us/il/machesneypark/630machesneyrd/-2061630068,42.313288,-89.054244,Burger King,61115,IL,Burger King
2016-04-02T05:24:31Z,2018-06-22T18:32:21Z,1701 E Jackson St,Fast Food Restaurant,Macomb,US,us/il/macomb/1701ejacksonst/-2061630068,40.458596,-90.648064,Burger King,61455,IL,Burger King
2017-06-29T02:12:32Z,2018-06-22T18:32:20Z,500 Terry Rich Blvd,Fast Food Restaurants,Saint Clair,US,us/pa/saintclair/500terryrichblvd/-891525969,40.727488,-76.19009799999999,Subway,17970,PA,Subway
2016-10-13T13:27:11Z,2018-06-22T18:32:20Z,366 Center Ave,Fast Food Restaurants,Schuylkill Haven,US,us/pa/schuylkillhaven/366centerave/-891525969,40.637935,-76.171635,Subway,17972,PA,Subway
2017-07-19T15:29:44Z,2018-06-22T18:32:19Z,6 W Main St,Fast Food Restaurants,Bloomsburg,US,us/pa/bloomsburg/6wmainst/-891525969,41.003082,-76.456548,Subway,17815,PA,Subway
2017-06-24T06:35:46Z,2018-06-22T18:32:17Z,149 N 3rd St,Fast Food Restaurants,Columbia,US,us/pa/columbia/149n3rdst/-891525969,40.033798,-76.504435,Subway,17512,PA,Subway
